idx,tile,IPCC Class,SMOD,source,joint_class,split
358,Landcover-1802405,Forest,11,Landcover,Landcover/Forest/11,train
359,Landcover-775385,Settlement,23,Landcover,Landcover/Settlement/23,train
360,UNHCR-LBNs005962,Other,12,UNHCR,UNHCR/Other/12,train
361,Landcover-773845,Settlement,21,Landcover,Landcover/Settlement/21,train
362,UNHCR-ETHs003238,Settlement,30,UNHCR,UNHCR/Settlement/30,train
363,Landcover-1355398,Agriculture,11,Landcover,Landcover/Agriculture/11,train
364,Landcover-775299,Settlement,23,Landcover,Landcover/Settlement/23,train
365,Landcover-14956,Agriculture,11,Landcover,Landcover/Agriculture/11,train
366,UNHCR-NGAs028606,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
367,ASMSpotter-20-3-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
368,Landcover-807640,Agriculture,30,Landcover,Landcover/Agriculture/30,train
369,Landcover-772841,Settlement,30,Landcover,Landcover/Settlement/30,train
370,UNHCR-NGAs037053,Agriculture,12,UNHCR,UNHCR/Agriculture/12,train
371,Landcover-1852906,Forest,11,Landcover,Landcover/Forest/11,train
372,UNHCR-NGAs037390,Water,12,UNHCR,UNHCR/Water/12,train
373,Landcover-1244624,blank,11,Landcover,Landcover/nan/11,train
374,Landcover-774588,Settlement,13,Landcover,Landcover/Settlement/13,train
375,Landcover-222743,Agriculture,11,Landcover,Landcover/Agriculture/11,train
376,UNHCR-KENs001091,Settlement,11,UNHCR,UNHCR/Settlement/11,train
377,Landcover-773372,Settlement,22,Landcover,Landcover/Settlement/22,train
378,UNHCR-MMRs032304,Forest,11,UNHCR,UNHCR/Forest/11,train
379,UNHCR-NGAs035250,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
380,Landcover-420213,Other,11,Landcover,Landcover/Other/11,train
381,Landcover-769190,Settlement,13,Landcover,Landcover/Settlement/13,train
382,Landcover-770709,Settlement,30,Landcover,Landcover/Settlement/30,train
383,Landcover-776566,Settlement,30,Landcover,Landcover/Settlement/30,train
384,UNHCR-JORs004465,Other,11,UNHCR,UNHCR/Other/11,train
385,UNHCR-LBNs006516,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
386,Landcover-777618,Settlement,30,Landcover,Landcover/Settlement/30,train
387,Landcover-777832,Settlement,23,Landcover,Landcover/Settlement/23,train
388,Landcover-771859,Settlement,22,Landcover,Landcover/Settlement/22,train
389,UNHCR-MLIs003343,Grassland,11,UNHCR,UNHCR/Grassland/11,train
390,UNHCR-COLs003224,Settlement,30,UNHCR,UNHCR/Settlement/30,train
391,UNHCR-HRVs002489,Agriculture,12,UNHCR,UNHCR/Agriculture/12,train
392,UNHCR-MMRs035448,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
393,Landcover-1414401,Forest,11,Landcover,Landcover/Forest/11,train
394,Landcover-777402,Settlement,21,Landcover,Landcover/Settlement/21,train
395,Landcover-772691,Settlement,23,Landcover,Landcover/Settlement/23,train
396,Landcover-777080,Settlement,12,Landcover,Landcover/Settlement/12,train
397,Amnesty POI-5-2-2,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
398,Landcover-1788393,Forest,11,Landcover,Landcover/Forest/11,train
399,Landcover-771785,Settlement,12,Landcover,Landcover/Settlement/12,train
400,Landcover-775135,Settlement,21,Landcover,Landcover/Settlement/21,train
401,Landcover-773745,Settlement,21,Landcover,Landcover/Settlement/21,train
402,UNHCR-SDNs015574,Grassland,11,UNHCR,UNHCR/Grassland/11,train
403,Landcover-776183,Settlement,13,Landcover,Landcover/Settlement/13,train
404,Amnesty POI-5-3-2,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
405,UNHCR-BRAs003192,Settlement,30,UNHCR,UNHCR/Settlement/30,train
406,Amnesty POI-3-3-1,Other,11,Amnesty,Amnesty/Other/11,train
407,Landcover-435978,Other,11,Landcover,Landcover/Other/11,train
408,Landcover-778489,Settlement,30,Landcover,Landcover/Settlement/30,train
409,Landcover-685907,Other,11,Landcover,Landcover/Other/11,train
410,Landcover-769662,Settlement,21,Landcover,Landcover/Settlement/21,train
411,UNHCR-NGAs035672,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
412,Landcover-775516,Settlement,30,Landcover,Landcover/Settlement/30,train
413,Landcover-774366,Settlement,21,Landcover,Landcover/Settlement/21,train
414,Landcover-768937,Settlement,13,Landcover,Landcover/Settlement/13,train
415,UNHCR-UGAs032263,Forest,11,UNHCR,UNHCR/Forest/11,train
416,Landcover-777240,Settlement,22,Landcover,Landcover/Settlement/22,train
417,Landcover-776054,Settlement,11,Landcover,Landcover/Settlement/11,train
418,Landcover-773215,Settlement,21,Landcover,Landcover/Settlement/21,train
419,ASMSpotter-21-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
420,Landcover-776349,Settlement,23,Landcover,Landcover/Settlement/23,train
421,UNHCR-IRQs012307,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
422,Landcover-770715,Settlement,12,Landcover,Landcover/Settlement/12,train
423,UNHCR-SSDs008863,Forest,11,UNHCR,UNHCR/Forest/11,train
424,Landcover-776226,Settlement,11,Landcover,Landcover/Settlement/11,train
425,Landcover-773801,Settlement,30,Landcover,Landcover/Settlement/30,train
426,Landcover-775511,Settlement,21,Landcover,Landcover/Settlement/21,train
427,Landcover-770884,Settlement,30,Landcover,Landcover/Settlement/30,train
428,UNHCR-ETHs008604,Forest,11,UNHCR,UNHCR/Forest/11,train
429,Landcover-769720,Settlement,12,Landcover,Landcover/Settlement/12,train
430,UNHCR-BDIs003896,Grassland,11,UNHCR,UNHCR/Grassland/11,train
431,UNHCR-IRQs035064,Settlement,30,UNHCR,UNHCR/Settlement/30,train
432,Landcover-769944,Settlement,12,Landcover,Landcover/Settlement/12,train
433,Landcover-776788,Settlement,12,Landcover,Landcover/Settlement/12,train
434,UNHCR-ZWEs002072,Settlement,11,UNHCR,UNHCR/Settlement/11,train
435,Landcover-773697,Settlement,30,Landcover,Landcover/Settlement/30,train
436,UNHCR-NGAs037485,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
437,Landcover-1362414,Agriculture,11,Landcover,Landcover/Agriculture/11,train
438,Landcover-768983,Settlement,12,Landcover,Landcover/Settlement/12,train
439,Landcover-50436,Agriculture,11,Landcover,Landcover/Agriculture/11,train
440,Landcover-773840,Settlement,12,Landcover,Landcover/Settlement/12,train
441,Amnesty POI-7-1-2,Other,11,Amnesty,Amnesty/Other/11,train
442,UNHCR-TURs005125,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
443,Landcover-1222077,blank,11,Landcover,Landcover/nan/11,train
444,Landcover-770115,Settlement,21,Landcover,Landcover/Settlement/21,train
445,UNHCR-NGAs037482,Grassland,13,UNHCR,UNHCR/Grassland/13,train
446,ASMSpotter-10-2-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
447,UNHCR-NGAs035358,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
448,Landcover-777938,Settlement,13,Landcover,Landcover/Settlement/13,train
449,ASMSpotter-2-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
450,Landcover-1109726,blank,11,Landcover,Landcover/nan/11,train
451,Landcover-56939,Agriculture,11,Landcover,Landcover/Agriculture/11,train
452,Landcover-1802539,Forest,11,Landcover,Landcover/Forest/11,train
453,UNHCR-ETHs009626,Other,11,UNHCR,UNHCR/Other/11,train
454,Landcover-1536263,Forest,11,Landcover,Landcover/Forest/11,train
455,Landcover-768751,Settlement,22,Landcover,Landcover/Settlement/22,train
456,UNHCR-NGAs036484,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
457,Landcover-1353156,Agriculture,11,Landcover,Landcover/Agriculture/11,train
458,Landcover-770954,Settlement,13,Landcover,Landcover/Settlement/13,train
459,Landcover-777432,Settlement,23,Landcover,Landcover/Settlement/23,train
460,Landcover-771981,Settlement,30,Landcover,Landcover/Settlement/30,train
461,UNHCR-NGAs035485,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
462,Landcover-777542,Settlement,21,Landcover,Landcover/Settlement/21,train
463,UNHCR-IRQs008165,Settlement,23,UNHCR,UNHCR/Settlement/23,train
464,Landcover-533774,Grassland,11,Landcover,Landcover/Grassland/11,train
465,UNHCR-SRBs028643,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
466,Amnesty POI-6-1-2,Grassland,21,Amnesty,Amnesty/Grassland/21,train
467,UNHCR-NGAs036827,Agriculture,12,UNHCR,UNHCR/Agriculture/12,train
468,Landcover-1437131,Forest,11,Landcover,Landcover/Forest/11,train
469,Landcover-1630383,Forest,11,Landcover,Landcover/Forest/11,train
470,Landcover-769452,Settlement,11,Landcover,Landcover/Settlement/11,train
471,Landcover-1324392,Agriculture,12,Landcover,Landcover/Agriculture/12,train
472,UNHCR-CMRs004049,Grassland,11,UNHCR,UNHCR/Grassland/11,train
473,UNHCR-NERs009505,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
474,UNHCR-TURs015705,Settlement,12,UNHCR,UNHCR/Settlement/12,train
475,ASMSpotter-34-1-1,Wetland,11,ASMSpotter,ASMSpotter/Wetland/11,train
476,Landcover-771067,Settlement,11,Landcover,Landcover/Settlement/11,train
477,Landcover-775686,Settlement,13,Landcover,Landcover/Settlement/13,train
478,Landcover-772092,Settlement,23,Landcover,Landcover/Settlement/23,train
479,Landcover-152545,Agriculture,11,Landcover,Landcover/Agriculture/11,train
480,Landcover-771892,Settlement,30,Landcover,Landcover/Settlement/30,train
481,Landcover-818580,Other,11,Landcover,Landcover/Other/11,train
482,UNHCR-LBNs005355,Settlement,12,UNHCR,UNHCR/Settlement/12,train
483,Landcover-1475216,Forest,11,Landcover,Landcover/Forest/11,train
484,Amnesty POI-19-2-3,Settlement,30,Amnesty,Amnesty/Settlement/30,train
485,UNHCR-CMRs016503,Forest,11,UNHCR,UNHCR/Forest/11,train
486,ASMSpotter-17-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
487,Landcover-387497,Other,11,Landcover,Landcover/Other/11,train
488,Landcover-72474,Agriculture,11,Landcover,Landcover/Agriculture/11,train
489,Landcover-766638,Wetland,11,Landcover,Landcover/Wetland/11,train
490,Landcover-777404,Settlement,23,Landcover,Landcover/Settlement/23,train
491,Landcover-771837,Settlement,11,Landcover,Landcover/Settlement/11,train
492,Landcover-769015,Settlement,30,Landcover,Landcover/Settlement/30,train
493,UNHCR-NGAs035273,Forest,11,UNHCR,UNHCR/Forest/11,train
494,UNHCR-IRQs035256,Other,11,UNHCR,UNHCR/Other/11,train
495,Landcover-769300,Settlement,13,Landcover,Landcover/Settlement/13,train
496,Landcover-626987,Other,11,Landcover,Landcover/Other/11,train
497,Landcover-769473,Settlement,13,Landcover,Landcover/Settlement/13,train
498,Landcover-1133173,blank,11,Landcover,Landcover/nan/11,train
499,Landcover-776416,Settlement,12,Landcover,Landcover/Settlement/12,train
500,Landcover-141097,Forest,11,Landcover,Landcover/Forest/11,train
501,Landcover-1684377,Forest,11,Landcover,Landcover/Forest/11,train
502,UNHCR-NGAs026509,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
503,Landcover-774587,Settlement,21,Landcover,Landcover/Settlement/21,train
504,Landcover-421719,Other,11,Landcover,Landcover/Other/11,train
505,Landcover-774632,Settlement,12,Landcover,Landcover/Settlement/12,train
506,Landcover-778346,Settlement,12,Landcover,Landcover/Settlement/12,train
507,Landcover-776260,Settlement,11,Landcover,Landcover/Settlement/11,train
508,ASMSpotter-17-2-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
509,Landcover-774579,Settlement,22,Landcover,Landcover/Settlement/22,train
510,Landcover-774089,Settlement,13,Landcover,Landcover/Settlement/13,train
511,Landcover-777114,Settlement,30,Landcover,Landcover/Settlement/30,train
512,Landcover-768757,Settlement,30,Landcover,Landcover/Settlement/30,train
513,Landcover-778530,Settlement,30,Landcover,Landcover/Settlement/30,train
514,Landcover-1050212,Other,11,Landcover,Landcover/Other/11,train
515,ASMSpotter-30-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
516,Landcover-1195578,blank,11,Landcover,Landcover/nan/11,train
517,Landcover-776493,Settlement,23,Landcover,Landcover/Settlement/23,train
518,UNHCR-NGAs037032,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
519,UNHCR-CHNs003196,Settlement,30,UNHCR,UNHCR/Settlement/30,train
520,Landcover-1726708,Forest,11,Landcover,Landcover/Forest/11,train
521,UNHCR-MMRs035142,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
522,Landcover-778154,Settlement,13,Landcover,Landcover/Settlement/13,train
523,Amnesty POI-11-1-2,Agriculture,12,Amnesty,Amnesty/Agriculture/12,train
524,Landcover-769191,Settlement,30,Landcover,Landcover/Settlement/30,train
525,Landcover-1654533,Forest,11,Landcover,Landcover/Forest/11,train
526,ASMSpotter-15-2-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
527,Landcover-776060,Settlement,21,Landcover,Landcover/Settlement/21,train
528,ASMSpotter-6-1-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
529,Landcover-770964,Settlement,11,Landcover,Landcover/Settlement/11,train
530,Landcover-775554,Settlement,21,Landcover,Landcover/Settlement/21,train
531,Landcover-775655,Settlement,21,Landcover,Landcover/Settlement/21,train
532,Landcover-772310,Settlement,30,Landcover,Landcover/Settlement/30,train
533,Landcover-778715,Settlement,22,Landcover,Landcover/Settlement/22,train
534,UNHCR-LBNs006005,Other,11,UNHCR,UNHCR/Other/11,train
535,Landcover-914091,Other,11,Landcover,Landcover/Other/11,train
536,Landcover-1282897,blank,11,Landcover,Landcover/nan/11,train
537,ASMSpotter-20-1-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
538,Landcover-1638730,Forest,11,Landcover,Landcover/Forest/11,train
539,Landcover-329448,Other,11,Landcover,Landcover/Other/11,train
540,UNHCR-BFAs004586,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
541,Landcover-777673,Settlement,21,Landcover,Landcover/Settlement/21,train
542,Landcover-1858917,Forest,11,Landcover,Landcover/Forest/11,train
543,Landcover-769404,Settlement,21,Landcover,Landcover/Settlement/21,train
544,ASMSpotter-18-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
545,Landcover-775859,Settlement,30,Landcover,Landcover/Settlement/30,train
546,UNHCR-NGAs035688,Agriculture,12,UNHCR,UNHCR/Agriculture/12,train
547,ASMSpotter-3-2-1,Other,11,ASMSpotter,ASMSpotter/Other/11,train
548,UNHCR-NGAs036460,Agriculture,12,UNHCR,UNHCR/Agriculture/12,train
549,Landcover-771686,Settlement,11,Landcover,Landcover/Settlement/11,train
550,Landcover-777481,Settlement,30,Landcover,Landcover/Settlement/30,train
551,Landcover-771936,Settlement,30,Landcover,Landcover/Settlement/30,train
552,UNHCR-NGAs037451,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
553,UNHCR-BFAs004551,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
554,Landcover-1880994,Forest,11,Landcover,Landcover/Forest/11,train
555,UNHCR-BFAs004538,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
556,Landcover-1425791,Forest,11,Landcover,Landcover/Forest/11,train
557,Landcover-467707,Grassland,11,Landcover,Landcover/Grassland/11,train
558,UNHCR-LBNs006309,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
559,Landcover-1105538,Water,10,Landcover,Landcover/Water/10,train
560,Landcover-772956,Settlement,13,Landcover,Landcover/Settlement/13,train
561,Landcover-802701,Agriculture,12,Landcover,Landcover/Agriculture/12,train
562,ASMSpotter-3-2-2,Other,11,ASMSpotter,ASMSpotter/Other/11,train
563,UNHCR-CMRs004042,Other,11,UNHCR,UNHCR/Other/11,train
564,UNHCR-IRQs010052,Other,12,UNHCR,UNHCR/Other/12,train
565,UNHCR-SDNs027990,Grassland,12,UNHCR,UNHCR/Grassland/12,train
566,Landcover-769947,Settlement,21,Landcover,Landcover/Settlement/21,train
567,UNHCR-BFAs004495,Grassland,11,UNHCR,UNHCR/Grassland/11,train
568,Landcover-774421,Settlement,13,Landcover,Landcover/Settlement/13,train
569,Landcover-355764,Other,11,Landcover,Landcover/Other/11,train
570,Landcover-770381,Settlement,30,Landcover,Landcover/Settlement/30,train
571,Landcover-768820,Settlement,21,Landcover,Landcover/Settlement/21,train
572,Landcover-253871,Grassland,11,Landcover,Landcover/Grassland/11,train
573,Landcover-770743,Settlement,30,Landcover,Landcover/Settlement/30,train
574,Landcover-429529,Other,11,Landcover,Landcover/Other/11,train
575,UNHCR-CODs003955,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
576,UNHCR-NGAs035661,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
577,Landcover-769048,Settlement,30,Landcover,Landcover/Settlement/30,train
578,Landcover-776008,Settlement,11,Landcover,Landcover/Settlement/11,train
579,Landcover-509724,Grassland,11,Landcover,Landcover/Grassland/11,train
580,Landcover-771310,Settlement,30,Landcover,Landcover/Settlement/30,train
581,Landcover-1562422,Forest,11,Landcover,Landcover/Forest/11,train
582,Landcover-661654,Other,11,Landcover,Landcover/Other/11,train
583,Landcover-1888396,Forest,11,Landcover,Landcover/Forest/11,train
584,Landcover-1219432,blank,11,Landcover,Landcover/nan/11,train
585,Landcover-1663127,Forest,11,Landcover,Landcover/Forest/11,train
586,Landcover-646012,Other,11,Landcover,Landcover/Other/11,train
587,Landcover-768753,Settlement,11,Landcover,Landcover/Settlement/11,train
588,Landcover-773696,Settlement,12,Landcover,Landcover/Settlement/12,train
589,UNHCR-CAFs005242,Settlement,11,UNHCR,UNHCR/Settlement/11,train
590,UNHCR-TCDs080006,Grassland,11,UNHCR,UNHCR/Grassland/11,train
591,Landcover-770179,Settlement,23,Landcover,Landcover/Settlement/23,train
592,Landcover-770101,Settlement,23,Landcover,Landcover/Settlement/23,train
593,Landcover-770075,Settlement,30,Landcover,Landcover/Settlement/30,train
594,ASMSpotter-9-3-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
595,Landcover-771816,Settlement,23,Landcover,Landcover/Settlement/23,train
596,Landcover-599093,Other,11,Landcover,Landcover/Other/11,train
597,ASMSpotter-16-1-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
598,ASMSpotter-27-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
599,UNHCR-NGAs035269,Forest,11,UNHCR,UNHCR/Forest/11,train
600,ASMSpotter-14-1-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
601,Landcover-774208,Settlement,30,Landcover,Landcover/Settlement/30,train
602,ASMSpotter-30-3-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
603,ASMSpotter-12-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
604,UNHCR-CODs005179,Forest,11,UNHCR,UNHCR/Forest/11,train
605,Landcover-773283,Settlement,10,Landcover,Landcover/Settlement/10,train
606,Landcover-772033,Settlement,21,Landcover,Landcover/Settlement/21,train
607,Landcover-768727,Settlement,23,Landcover,Landcover/Settlement/23,train
608,UNHCR-CAFs005221,Agriculture,12,UNHCR,UNHCR/Agriculture/12,train
609,UNHCR-CMRs016501,Forest,11,UNHCR,UNHCR/Forest/11,train
610,Landcover-743192,Forest,11,Landcover,Landcover/Forest/11,train
611,ASMSpotter-24-1-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
612,Landcover-1865542,Forest,11,Landcover,Landcover/Forest/11,train
613,Landcover-153205,Agriculture,11,Landcover,Landcover/Agriculture/11,train
614,Landcover-776238,Settlement,21,Landcover,Landcover/Settlement/21,train
615,Landcover-1220962,blank,11,Landcover,Landcover/nan/11,train
616,UNHCR-MMRs035319,Agriculture,23,UNHCR,UNHCR/Agriculture/23,train
617,Landcover-772599,Settlement,23,Landcover,Landcover/Settlement/23,train
618,UNHCR-SOMs027728,Other,12,UNHCR,UNHCR/Other/12,train
619,UNHCR-SDNs015605,Grassland,11,UNHCR,UNHCR/Grassland/11,train
620,Amnesty POI-14-1-3,Agriculture,23,Amnesty,Amnesty/Agriculture/23,train
621,Landcover-769781,Settlement,30,Landcover,Landcover/Settlement/30,train
622,Landcover-1131528,blank,11,Landcover,Landcover/nan/11,train
623,UNHCR-NGAs035788,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
624,Landcover-1636716,Forest,11,Landcover,Landcover/Forest/11,train
625,ASMSpotter-5-3-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
626,Landcover-778202,Settlement,23,Landcover,Landcover/Settlement/23,train
627,Landcover-697170,Other,11,Landcover,Landcover/Other/11,train
628,Landcover-777872,Settlement,21,Landcover,Landcover/Settlement/21,train
629,Amnesty POI-11-3-3,Agriculture,12,Amnesty,Amnesty/Agriculture/12,train
630,Landcover-209395,Agriculture,11,Landcover,Landcover/Agriculture/11,train
631,Landcover-770591,Settlement,11,Landcover,Landcover/Settlement/11,train
632,ASMSpotter-30-3-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
633,Landcover-772918,Settlement,21,Landcover,Landcover/Settlement/21,train
